Integral Diff,Integral,TRANSITION,GATE,m,q,mean,sigma,amplitude
0 , 1767.917925493698 , 1539.4 , 1626.8 , -0.8043479921741867 , 1338.6325547161027 , 1540.1104406409393 , 1.5587957245395545 , 143.19408251889953
-2205 , 0 , 1283.4 , 1626.8 , 0 , 0 , 0 , 0 , 0
0 , 2313.6787651799336 , 1276.0 , 1626.8 , 4.963400591266896 , -6161.280726538287 , 1277.5785931643868 , 0.6048218227212382 , 164.54299779079625
-11 , 2356.0737901714574 , 1226.9 , 1626.8 , -1.5478553399059918 , 2098.561015300625 , 1226.7775977406802 , 0.2067494349265609 , -105.37629941691235
0 , 5962.318612588706 , 670.4 , 1626.8 , 22.482918968261586 , -14635.952765050763 , 669.3910004830535 , 1.4166115336375231 , 234.0643299858897
0 , 275.463124378766 , 4582.0 , 2088.2 , 0.3008672115405748 , -1357.8618335200144 , 4586.392798137073 , 0.8888034054702448 , 12.526135885268259
0 , 14843.237722811384 , 3427.5 , 2088.2 , -3.235405807388339 , 11271.563515634956 , 3427.1231300623162 , 1.5809446741613224 , 3189.443327033189
0 , 9544.096282346112 , 2300.6 , 2088.2 , 1.4354542032816113 , -3169.57910569021 , 2300.9502660937455 , 1.368120778131581 , 2321.5341893019763
0 , 9700.971497010265 , 1539.4 , 2088.2 , -2.3701554912180356 , 3860.6165434652767 , 1539.7553862782431 , 1.2396369977829584 , 2299.6385733677644
0 , 6210.334003623509 , 1283.4 , 2088.2 , -28.11138817493387 , 36374.349437013014 , 1283.0116699832013 , 1.0102398819700362 , 995.5681543657073
0 , 4853.3349050786055 , 1276.0 , 2088.2 , 31.693528705326294 , -40108.09009083904 , 1276.4215981177897 , 0.92212541323857 , 371.67730916177146
0 , 5766.996444013999 , 1226.9 , 2088.2 , 2.9390979984631223 , -3391.5899544926447 , 1226.9499364251692 , 1.0989361547748624 , 1171.1480765192796
452 , 8876.371648539398 , 670.4 , 2088.2 , 2.6491112840144373 , -1103.204553709916 , 670.0372586769496 , 0.2497872231861707 , 1303.2114075318352
-161 , 0 , 4582.0 , 645.7 , 0 , 0 , 0 , 0 , 0
0 , 3789.757253121036 , 3427.5 , 645.7 , -2.7738758824050227 , 9552.906341192567 , 3427.088626079814 , 1.7032727077340797 , 756.3366046893914
0 , 3543.410827473259 , 2300.6 , 645.7 , -27.311386846852432 , 62810.90868683946 , 2300.7026774826277 , 1.7387083146165931 , 828.5739595390128
0 , 2332.015846288211 , 1539.4 , 645.7 , -6.121133892907864 , 9514.057678666888 , 1539.9635274479617 , 0.7767198802464239 , 620.6762729722427
0 , 2150.000071729289 , 1283.4 , 645.7 , -6.322197727291652 , 8231.257921946057 , 1282.7766253818427 , 0.871971391622295 , 325.5060468290294
0 , 1567.760011410904 , 1276.0 , 645.7 , 12.637406778924653 , -16017.529173632998 , 1276.5061405791362 , 0.6259139621728497 , 174.7285480947559
0 , 1911.921572140621 , 1226.9 , 645.7 , -23.466441098763937 , 28787.47279556976 , 1226.2244311660156 , 1.6123400348783272 , 420.8585804055994
-14 , 1005.4814588581529 , 670.4 , 645.7 , 268.58477824079654 , -180895.34701967958 , 668.3177011728511 , 2.596607792584126 , 1993.174612113773
0 , 94.2696291220809 , 4582.0 , 6546.6 , 0.06676511939573218 , -300.96583608246385 , 4581.346737185499 , 1.6246083328095262 , 8.56139332150299
-1 , 24651.368614661435 , 3427.5 , 6546.6 , -24.625914704189068 , 84543.19699165977 , 3427.082424691363 , 1.6541261626422568 , 5512.359205379115
0 , 15078.90219543236 , 2300.6 , 6546.6 , -6.220924144962596 , 14401.187312764336 , 2300.8654211734993 , 1.4274029515125715 , 3902.889970781913
0 , 13728.788532625786 , 1539.4 , 6546.6 , -2.1871452003449408 , 3489.376958506394 , 1539.7043273456536 , 1.179157254284989 , 4144.01635227998
0 , 7774.362011677583 , 1283.4 , 6546.6 , -35.988148347223344 , 46426.1591235401 , 1282.9580285631696 , 1.0047775861143464 , 1879.6065873028724
0 , 5162.546439578678 , 1276.0 , 6546.6 , 49.62381333938838 , -63016.52966299865 , 1276.2623545251329 , 0.8776232872844091 , 691.4357876675574
0 , 7345.5365138896905 , 1226.9 , 6546.6 , -3.037546519905104 , 3866.8490795681596 , 1226.9497472044147 , 1.1169839723854704 , 2011.4370037362041
0 , 6592.542744475693 , 670.4 , 6546.6 , -5.999361547472252 , 4494.10380112266 , 670.3546384989911 , 0.8030127926436288 , 446.21404131855314
-286 , 0 , 4582.0 , 704.5 , 0 , 0 , 0 , 0 , 0
0 , 1702.78629230251 , 3427.5 , 704.5 , 3.530948541929095 , -12023.23822864593 , 3426.530854286379 , 1.4118442555676605 , 218.97725406959307
0 , 2003.5999705908916 , 2300.6 , 704.5 , 7.320815832255026 , -16731.893596612073 , 2300.6068863610053 , 1.0178256562602601 , 286.8354058543329
555 , 2479.1928649438164 , 1539.4 , 704.5 , 20.318480762749235 , -31141.41819124003 , 1539.96391770614 , 0.24215197577405995 , 1539.590681727015
57 , 1476.974844304556 , 1283.4 , 704.5 , 3.627894283150451 , -4529.524941608164 , 1286.4999625404512 , -0.11720865563873659 , -80.96105777360714
-1149 , 0 , 1276.0 , 704.5 , 0 , 0 , 0 , 0 , 0
0 , 687.0001000000087 , 1226.9 , 704.5 , 2.010501513643346 , -2407.6248473934083 , 1225.2949896449047 , -0.012949320745828913 , -38.37737587441684
0 , 2801.97187765222 , 670.4 , 704.5 , 3.9501849743143245 , -2482.6865194002494 , 668.6456195247979 , 1.2543594142613599 , 265.50736555475083
