Integral Diff, TRANSITION,GATE, m, q, mean, sigma, amplitude
3 , 483.4 , 1537.8 , 6.829974930085942 , -2068.332805553502 , 481.8862301453369 , -0.4873259863647793 , 179.36771501558007
0 , 4196.1 , 1579.6 , 87.9845551426403 , -366966.74299608084 , 4214.169305562379 , 21.238060039710348 , -3181.6626628692347
0 , 3038.7 , 1579.6 , -6.496000621832441 , 19837.815802148223 , 3038.5353939853017 , 1.4910967425927468 , 2555.6840811945613
0 , 1912.18 , 1579.6 , -8.155088812973762 , 15682.617496073199 , 1912.3500776680228 , 1.4626324797524008 , 496.1982775310832
0 , 1538.8 , 1579.6 , -1.767349055990356 , 2782.980900536416 , 1538.8483883891233 , 1.2399966019787936 , 401.49643189035817
0 , 894.2 , 1579.6 , -11.872405963324423 , 11049.238416030394 , 894.4346878660612 , 1.3107635336341519 , 356.6026740274287
1 , 887.5 , 1579.6 , 6.0413926439359305 , -4915.610735670623 , 887.9312388359147 , -0.560280588080973 , 343.81974141146753
-5255 , 519.7 , 1579.6 , 0 , 0 , 0 , 0 , 0
-214 , 483.4 , 1579.6 , -5.479212346236917 , 3036.589323733634 , 483.5027019499114 , -0.12823391703950662 , 315.679912386645
0 , 4196.1 , 2477 , 1.1763441242203945 , -4913.436361920386 , 4197.695714926795 , 2.585281769084348 , -18.166859299443658
0 , 3038.7 , 2477 , -1.370755309525416 , 4202.977928737272 , 3038.6084788431144 , 1.555084994565268 , 659.5866922869994
0 , 1912.18 , 2477 , -0.2952146939371571 , 574.877470092945 , 1912.3270967702977 , 1.4449148610805849 , 218.92159087584403
0 , 1538.8 , 2477 , -0.9417938620069655 , 1489.964283732601 , 1539.4718958134515 , 1.4363322198537152 , 137.90284798121644
-2031 , 894.2 , 2477 , 0 , 0 , 0 , 0 , 0
-5 , 887.5 , 2477 , 1155.7884872707325 , -1049791.3037975577 , 868.8561904859284 , 19.587016636371153 , 38153.639573908986
-6 , 519.7 , 2477 , -5.32170287544588 , 2866.93032704706 , 519.5248199053748 , 0.4539427294851393 , 178.00923775862972
0 , 483.4 , 2477 , -4.724645612720095 , 2360.048205839687 , 484.012537999504 , 1.696421425863758 , -554.5080144500151
-37 , 4196.1 , 6935.2 , 0 , 0 , 0 , 0 , 0
0 , 3038.7 , 6935.2 , -13.807290349549223 , 42028.492777412444 , 3038.519973862986 , 1.587262307987897 , 3452.0380870940767
0 , 1912.18 , 6935.2 , -0.5088271624808948 , 1011.7675962981881 , 1912.2169426622052 , 1.3083953626585947 , 700.3247452791906
0 , 1538.8 , 6935.2 , -0.1731540723116155 , 295.4100709430928 , 1538.790262117286 , 1.199111579817618 , 531.5395053057724
0 , 894.2 , 6935.2 , -14.032913800192786 , 12783.378184103982 , 894.2847185630067 , 0.9218989062431094 , 601.5514970497488
0 , 887.5 , 6935.2 , 10.37163066625122 , -8997.143922213289 , 887.4257145889912 , 0.9936478422934952 , 421.9427528076337
222 , 519.7 , 6935.2 , -16.38502958554803 , 8675.43795184449 , 519.973557841392 , -0.264327962629555 , 685.9026388395018
0 , 483.4 , 6935.2 , -6.909338205792788 , 3648.419205449816 , 483.94073231386494 , 0.9343856003472928 , 231.3259650571012
-50 , 4196.1 , 900.8 , -3.7696918560610553 , 15830.258732292152 , 4196.500791404207 , 0.09285795671816913 , 65.58882378337634
0 , 3038.7 , 900.8 , -4.416827555988524 , 13436.652787332368 , 3038.7750423434964 , 1.6604428441890244 , 595.5260252212018
0 , 1912.18 , 900.8 , -3.7283824942085664 , 7216.289142954542 , 1911.9241956195094 , 1.0028357164514374 , 360.8326828929104
-1289 , 1538.8 , 900.8 , 0 , 0 , 0 , 0 , 0
-4272 , 894.2 , 900.8 , 0 , 0 , 0 , 0 , 0
-3327 , 887.5 , 900.8 , 0 , 0 , 0 , 0 , 0
-7012 , 519.7 , 900.8 , 0 , 0 , 0 , 0 , 0
0 , 483.4 , 900.8 , -9.783846269246686 , 5371.556345362435 , 483.9659363756038 , 1.1284161968437894 , 235.63709287394914
