Integral Diff, TRANSITION,GATE, m, q, mean, sigma, amplitude
-30 , 211.3 , 1649.9 , -342.86441948232516 , 74523.76034613256 , 214.0783028789435 , 4.530141580709266 , 4188.043782578995
0 , 1640.7 , 1852.3 , -9.2377239734483 , 15128.402294445126 , 1639.7469486400355 , 1.1037439377666933 , 190.69104296547573
0 , 878.25 , 1852.3 , 16.752658305414155 , -14643.238693253876 , 877.9872682703605 , 1.1427107794706002 , 1045.5619632881248
0 , 637.68 , 1852.3 , 10.717660278351273 , -6749.145499585428 , 637.4675958549022 , 0.8600208449448455 , 1153.865541822901
0 , 211.3 , 1852.3 , 14.3216793015617 , -2710.707665948531 , 118.16872770344702 , -7.384866837920525 , -2693.703475290744
0 , 1640.7 , 2071.6 , 2.3392486301382736 , -3798.358038053985 , 1640.682816777089 , 0.5552507198479346 , 71.99030018242276
0 , 878.25 , 2071.6 , -22.832920245442164 , 20160.524990964284 , 878.0028688616125 , 1.1868673958126095 , 715.7388029630722
0 , 637.68 , 2071.6 , -18.165572973997335 , 11643.723232164528 , 637.4957593641791 , 1.029926678583997 , 1032.4668135465865
-6 , 211.3 , 2071.6 , -41.05149036900451 , 8566.179040576148 , 211.39442461390308 , 3.2888155812113715 , 707.3370407637009
49 , 1640.7 , 2223.3 , -54.28936847806137 , 89413.21576203301 , 1641.5378606982736 , -0.11793656224811322 , -75.82564074472637
0 , 878.25 , 2223.3 , -0.467742486026021 , 1022.1818036527842 , 878.1851210675768 , 1.0124071284177893 , 1007.023944617925
0 , 637.68 , 2223.3 , 10.091641242536964 , -5826.49286617193 , 637.4706588400177 , 1.0747743178901425 , 1444.8116934152267
-24839 , 211.3 , 2223.3 , 0 , 0 , 0 , 0 , 0
-180 , 1640.7 , 2289.2 , 0 , 0 , 0 , 0 , 0
0 , 878.25 , 2289.2 , 1.267036873871525 , -1053.050645211121 , 878.11990047757 , 1.4934101538995963 , 236.6142645189852
-669 , 637.68 , 2289.2 , 0 , 0 , 0 , 0 , 0
0 , 211.3 , 2289.2 , -24.474610083470694 , 5494.055936677374 , 210.78168807477246 , 1.9443405111331633 , -368.1418818349724
0 , 1640.7 , 2746.5 , 2.689736874435667 , -4347.753465147759 , 1639.2319232725943 , 1.1371352562313093 , 524.3994203251816
0 , 878.25 , 2746.5 , -10.74053895502202 , 9814.133869514108 , 878.1684928313617 , 1.0748141482102378 , 5614.948927981662
0 , 637.68 , 2746.5 , 6.638290308546959 , -3782.325733493427 , 637.5207183767902 , 0.9679832606567128 , 7411.987941864482
0 , 211.3 , 2746.5 , 44.44713097539868 , -9015.135342546046 , 211.57592676912955 , 1.0076862949697134 , 749.0709627770284
1 , 1640.7 , 3057.9 , -171.5076046546026 , 284663.66274196096 , 1625.5141114207306 , -16.84401401001308 , -4958.215066312162
0 , 878.25 , 3057.9 , 1.9499716522300485 , -1720.4629555507543 , 878.2219356682249 , 1.1328834186482022 , 699.6464433502285
0 , 637.68 , 3057.9 , -12.37167709186667 , 7866.437649843929 , 637.4247741810447 , 0.7235222844615602 , 579.1566535084187
-1066 , 211.3 , 3057.9 , -54.63772889921488 , 11457.717179937212 , 209.99434078707557 , 0.2633933765631827 , -3231.2562440315132
0 , 1640.7 , 7208.1 , -1.513196473695955 , 2550.5124679386245 , 1639.2742715144077 , 1.1950394862443567 , 1096.0656940436595
0 , 878.25 , 7208.1 , -4.109689304982348 , 4140.211185694218 , 878.1346897180629 , 1.0673865410987367 , 11459.196217865609
0 , 637.68 , 7208.1 , 1.1108946887504096 , -97.08666815308067 , 637.4974836574125 , 0.983362913701352 , 15421.619928964816
0 , 211.3 , 7208.1 , -9.705776363855033 , 3400.1677400138974 , 210.9393637287018 , 0.9404131086816876 , 963.3248428057326
